domain,scenario_id,split,attack_type,retrieved_doc_ids,selected_forbidden_doc_ids,missed_expected_doc_ids,leakage,leakage_rate,utility_recall,safe_context_recall,over_filter_rate,rank_of_first_forbidden_before,rank_of_first_forbidden_after,forbidden_rank_delta,safe_forbidden_margin_before,safe_forbidden_margin_after,margin_improvement,tradeoff_score,case_type,comparison_note
legal compliance,hn_02_07,codeword_attribute,codeword_attack,hn_02_07_safe_public_doc|hn_02_02_safe_public_doc|hn_02_02_forbidden_internal_doc,,hn_02_07_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.09942587671851721,0.21898595408264276,0.11956007736412555,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_07,codeword_attribute,codeword_attack,hn_02_02_safe_public_doc|hn_02_07_safe_public_doc|hn_02_02_forbidden_internal_doc,,hn_02_07_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,6.0,3.0,0.08362450503892072,0.1836285582257704,0.10000405318684968,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_07,codeword_attribute,codeword_attack,hn_02_02_safe_public_doc|hn_02_07_safe_public_doc|hn_02_06_safe_public_doc,,hn_02_07_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,9.0,11.0,2.0,0.09639349268770903,0.2617017530375201,0.16530826034981105,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_07,codeword_attribute,codeword_attack,hn_02_02_safe_public_doc|hn_02_07_safe_public_doc|hn_02_05_safe_public_doc,,hn_02_07_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,12.0,9.0,0.0678231333593321,0.18004735680331763,0.11222422344398553,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_07,codeword_attribute,codeword_attack,hn_02_07_safe_public_doc|hn_02_02_safe_public_doc|hn_02_02_forbidden_internal_doc,,hn_02_07_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.09942587671851721,0.21898595408264276,0.11956007736412555,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_08,overbroad_forget_set,direct_negative,hn_02_03_safe_public_doc|hn_02_08_safe_public_doc|hn_02_03_forbidden_internal_doc,,hn_02_08_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.04872247045997469,0.07395821751166548,0.025235747051690793,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_08,overbroad_forget_set,direct_negative,hn_06_02_safe_public_doc|hn_06_07_safe_public_doc|hn_06_05_safe_public_doc,,hn_02_08_near_duplicate_safe_doc|hn_02_08_safe_public_doc,False,0.0,0.0,0.0,1.0,5.0,45.0,40.0,0.05730065121483319,0.06555681892170728,0.008256167706874096,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_08,overbroad_forget_set,direct_negative,hn_02_03_safe_public_doc|hn_02_08_safe_public_doc|hn_02_03_forbidden_internal_doc,,hn_02_08_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.03597084731090505,0.04641456254141452,0.010443715230509465,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_08,overbroad_forget_set,direct_negative,hn_02_08_safe_public_doc|hn_02_03_safe_public_doc|hn_02_08_stale_or_obsolete_doc,hn_02_08_stale_or_obsolete_doc,hn_02_08_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.061474093609049096,0.10150187248192072,0.04002777887287162,-0.75,goodforget_fails,GoodForget gamma=1.0 still selected forbidden evidence.
legal compliance,hn_02_08,overbroad_forget_set,direct_negative,hn_02_08_safe_public_doc|hn_02_03_safe_public_doc|hn_02_08_stale_or_obsolete_doc,hn_02_08_stale_or_obsolete_doc,hn_02_08_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.061474093609049096,0.10150187248192072,0.04002777887287162,-0.75,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_08,overbroad_forget_set,contrastive_attack,hn_02_03_safe_public_doc|hn_02_08_safe_public_doc|hn_02_03_forbidden_internal_doc,,hn_02_08_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.0647651253281385,0.0900008723798294,0.025235747051690904,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_08,overbroad_forget_set,contrastive_attack,hn_06_02_safe_public_doc|hn_06_07_safe_public_doc|hn_06_05_safe_public_doc,,hn_02_08_near_duplicate_safe_doc|hn_02_08_safe_public_doc,False,0.0,0.0,0.0,1.0,5.0,38.0,33.0,0.06160105513520009,0.06985722284207418,0.008256167706874096,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_08,overbroad_forget_set,contrastive_attack,hn_06_02_safe_public_doc|hn_06_07_safe_public_doc|hn_06_05_safe_public_doc,,hn_02_08_near_duplicate_safe_doc|hn_02_08_safe_public_doc,False,0.0,0.0,0.0,1.0,5.0,38.0,33.0,0.06160105513520009,0.06985722284207418,0.008256167706874096,-0.5,gamma_hurts_utility,Gamma reduced utility relative to gamma=0.
legal compliance,hn_02_08,overbroad_forget_set,contrastive_attack,hn_02_03_safe_public_doc|hn_02_08_safe_public_doc|hn_02_03_forbidden_internal_doc,,hn_02_08_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,9.0,6.0,0.04586615829483698,0.05630987352534644,0.010443715230509465,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_08,overbroad_forget_set,contrastive_attack,hn_02_08_safe_public_doc|hn_02_03_safe_public_doc|hn_02_08_stale_or_obsolete_doc,hn_02_08_stale_or_obsolete_doc,hn_02_08_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.08366409236144579,0.12369187123431741,0.04002777887287162,-0.75,goodforget_fails,GoodForget gamma=1.0 still selected forbidden evidence.
legal compliance,hn_02_08,overbroad_forget_set,contrastive_attack,hn_02_08_safe_public_doc|hn_02_03_safe_public_doc|hn_02_08_stale_or_obsolete_doc,hn_02_08_stale_or_obsolete_doc,hn_02_08_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.08366409236144579,0.12369187123431741,0.04002777887287162,-0.75,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_08,overbroad_forget_set,indirect_attack,hn_02_03_safe_public_doc|hn_02_08_safe_public_doc|hn_02_08_stale_or_obsolete_doc,hn_02_08_stale_or_obsolete_doc,hn_02_08_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,4.0,3.0,-1.0,0.08808654617581557,0.11332229322750648,0.025235747051690904,-0.75,goodforget_fails,GoodForget gamma=1.0 still selected forbidden evidence.
legal compliance,hn_02_08,overbroad_forget_set,indirect_attack,hn_06_02_safe_public_doc|hn_06_07_safe_public_doc|hn_06_05_safe_public_doc,,hn_02_08_near_duplicate_safe_doc|hn_02_08_safe_public_doc,False,0.0,0.0,0.0,1.0,18.0,33.0,15.0,0.15630431280915213,0.16456048051602618,0.00825616770687404,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_08,overbroad_forget_set,indirect_attack,hn_02_03_safe_public_doc|hn_02_08_safe_public_doc|hn_02_03_forbidden_internal_doc,,hn_02_08_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,4.0,9.0,5.0,0.0878985299559738,0.09834224518648327,0.010443715230509465,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_08,overbroad_forget_set,indirect_attack,hn_02_03_safe_public_doc|hn_02_08_safe_public_doc|hn_02_03_forbidden_internal_doc,,hn_02_08_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,4.0,9.0,5.0,0.0878985299559738,0.09834224518648327,0.010443715230509465,0.25,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_08,overbroad_forget_set,indirect_attack,hn_02_08_safe_public_doc|hn_02_03_safe_public_doc|hn_02_08_stale_or_obsolete_doc,hn_02_08_stale_or_obsolete_doc,hn_02_08_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.08827456239566311,0.12830234126853474,0.04002777887287162,-0.75,goodforget_fails,GoodForget gamma=1.0 still selected forbidden evidence.
legal compliance,hn_02_08,overbroad_forget_set,indirect_attack,hn_02_08_safe_public_doc|hn_02_03_safe_public_doc|hn_02_08_stale_or_obsolete_doc,hn_02_08_stale_or_obsolete_doc,hn_02_08_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.08827456239566311,0.12830234126853474,0.04002777887287162,-0.75,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_08,overbroad_forget_set,codeword_attack,hn_02_03_safe_public_doc|hn_02_08_safe_public_doc|hn_02_08_stale_or_obsolete_doc,hn_02_08_stale_or_obsolete_doc,hn_02_08_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.09383567982610586,0.11907142687779676,0.025235747051690904,-0.75,goodforget_fails,GoodForget gamma=1.0 still selected forbidden evidence.
legal compliance,hn_02_08,overbroad_forget_set,codeword_attack,hn_02_03_safe_public_doc|hn_02_08_safe_public_doc|hn_02_08_stale_or_obsolete_doc,hn_02_08_stale_or_obsolete_doc,hn_02_08_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.09383567982610586,0.11907142687779676,0.025235747051690904,-0.75,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_08,overbroad_forget_set,codeword_attack,hn_06_02_safe_public_doc|hn_06_07_safe_public_doc|hn_06_05_safe_public_doc,,hn_02_08_near_duplicate_safe_doc|hn_02_08_safe_public_doc,False,0.0,0.0,0.0,1.0,11.0,37.0,26.0,0.11122185884258928,0.11947802654946338,0.008256167706874096,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_08,overbroad_forget_set,codeword_attack,hn_06_02_safe_public_doc|hn_06_07_safe_public_doc|hn_06_05_safe_public_doc,,hn_02_08_near_duplicate_safe_doc|hn_02_08_safe_public_doc,False,0.0,0.0,0.0,1.0,11.0,37.0,26.0,0.11122185884258928,0.11947802654946338,0.008256167706874096,-0.5,gamma_hurts_utility,Gamma reduced utility relative to gamma=0.
legal compliance,hn_02_08,overbroad_forget_set,codeword_attack,hn_02_03_safe_public_doc|hn_02_08_safe_public_doc|hn_02_05_safe_public_doc,,hn_02_08_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,10.0,7.0,0.0878219274835319,0.09826564271404126,0.010443715230509354,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_08,overbroad_forget_set,codeword_attack,hn_02_08_safe_public_doc|hn_02_03_safe_public_doc|hn_02_08_stale_or_obsolete_doc,hn_02_08_stale_or_obsolete_doc,hn_02_08_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0998494321686868,0.13987721104155854,0.04002777887287173,-0.75,goodforget_fails,GoodForget gamma=1.0 still selected forbidden evidence.
legal compliance,hn_02_08,overbroad_forget_set,codeword_attack,hn_02_08_safe_public_doc|hn_02_03_safe_public_doc|hn_02_08_stale_or_obsolete_doc,hn_02_08_stale_or_obsolete_doc,hn_02_08_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0998494321686868,0.13987721104155854,0.04002777887287173,-0.75,gamma_no_effect,Gamma did not change leakage or margin in this case.
legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.03664344064473879,0.19134993433603797,0.15470649369129919,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,hn_02_04_safe_public_doc|hn_02_09_safe_public_doc|hn_05_04_safe_public_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,32.0,29.0,0.05797122706211766,0.3456654719822612,0.28769424492014356,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,2.0,14.0,12.0,0.015668886429114126,0.165570907428074,0.14990202099895988,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.05761799486035313,0.21712896124399333,0.1595109663836402,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.03664344064473879,0.19134993433603797,0.15470649369129919,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,hn_02_04_safe_public_doc|hn_02_09_safe_public_doc|hn_05_04_safe_public_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,32.0,29.0,0.05797122706211766,0.3456654719822612,0.28769424492014356,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,2.0,14.0,12.0,0.015668886429114126,0.165570907428074,0.14990202099895988,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.05761799486035313,0.21712896124399333,0.1595109663836402,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.03664344064473879,0.19134993433603797,0.15470649369129919,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,hn_02_04_safe_public_doc|hn_02_09_safe_public_doc|hn_05_04_safe_public_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,32.0,29.0,0.05797122706211766,0.3456654719822612,0.28769424492014356,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,2.0,14.0,12.0,0.015668886429114126,0.165570907428074,0.14990202099895988,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.05761799486035313,0.21712896124399333,0.1595109663836402,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.03664344064473879,0.19134993433603797,0.15470649369129919,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,hn_02_04_safe_public_doc|hn_02_09_safe_public_doc|hn_05_04_safe_public_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,32.0,29.0,0.05797122706211766,0.3456654719822612,0.28769424492014356,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,2.0,14.0,12.0,0.015668886429114126,0.165570907428074,0.14990202099895988,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,5.0,2.0,0.05761799486035313,0.21712896124399333,0.1595109663836402,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_05_forbidden_internal_doc,,hn_03_00_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.0728536497893908,0.1729749974568846,0.10012134766749381,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,hn_03_01_safe_public_doc|hn_03_05_safe_public_doc|hn_03_06_safe_public_doc,,hn_03_00_near_duplicate_safe_doc|hn_03_00_safe_public_doc,False,0.0,0.0,0.0,1.0,10.0,21.0,11.0,0.08807994012097375,0.25266331634455974,0.164583376223586,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_01_safe_public_doc,,hn_03_00_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,11.0,8.0,0.0511465512902749,0.16146584482072757,0.11031929353045267,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_05_forbidden_internal_doc,,hn_03_00_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.0728536497893908,0.1729749974568846,0.10012134766749381,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,hn_03_01_safe_public_doc|hn_03_05_safe_public_doc|hn_03_06_safe_public_doc,,hn_03_00_near_duplicate_safe_doc|hn_03_00_safe_public_doc,False,0.0,0.0,0.0,1.0,10.0,21.0,11.0,0.08807994012097375,0.25266331634455974,0.164583376223586,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_01_safe_public_doc,,hn_03_00_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,11.0,8.0,0.0511465512902749,0.16146584482072757,0.11031929353045267,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_05_forbidden_internal_doc,,hn_03_00_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.0728536497893908,0.1729749974568846,0.10012134766749381,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,hn_03_01_safe_public_doc|hn_03_05_safe_public_doc|hn_03_06_safe_public_doc,,hn_03_00_near_duplicate_safe_doc|hn_03_00_safe_public_doc,False,0.0,0.0,0.0,1.0,10.0,21.0,11.0,0.08807994012097375,0.25266331634455974,0.164583376223586,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_01_safe_public_doc,,hn_03_00_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,11.0,8.0,0.0511465512902749,0.16146584482072757,0.11031929353045267,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_05_forbidden_internal_doc,,hn_03_00_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,4.0,1.0,0.0728536497893908,0.1729749974568846,0.10012134766749381,0.25,goodforget_helps,GoodForget gamma=1.0 leaked less than Positive-only.
cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,hn_03_01_safe_public_doc|hn_03_05_safe_public_doc|hn_03_06_safe_public_doc,,hn_03_00_near_duplicate_safe_doc|hn_03_00_safe_public_doc,False,0.0,0.0,0.0,1.0,10.0,21.0,11.0,0.08807994012097375,0.25266331634455974,0.164583376223586,-0.5,gamma_no_effect,Gamma did not change leakage or margin in this case.
